Date,Time,X,X Dev,Y,Y Dev
30-Jan-25,5:29:53 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:29:58 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:03 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:08 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:13 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:18 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:23 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:28 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:33 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:38 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:43 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:48 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:53 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:30:58 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:03 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:08 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:13 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:18 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:23 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:28 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:33 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:38 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:43 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:48 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:53 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:31:59 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:03 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:09 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:14 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:19 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:24 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:32:29 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:34 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:39 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:32:44 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:49 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:54 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:32:59 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:04 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:09 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:14 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:33:19 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:24 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:29 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:34 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:33:39 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:44 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:49 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:54 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:33:59 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:04 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:09 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:14 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:19 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:24 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:29 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:34 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:39 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:44 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:49 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:54 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:34:59 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:35:04 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:09 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:35:14 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:19 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:24 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:29 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:34 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:39 AM,0.0406,-0.0029,0.0827,-0.0133
30-Jan-25,5:35:44 AM,0.0407,-0.0028,0.0827,-0.0133
30-Jan-25,5:35:49 AM,0.0407,-0.0028,0.081,-0.015
30-Jan-25,5:35:54 AM,0.0408,-0.0027,0.0725,-0.0235
30-Jan-25,5:35:59 AM,0.0524,0.0089,0.0664,-0.0296
30-Jan-25,5:36:04 AM,0.0495,0.006,0.0679,-0.0281
30-Jan-25,5:36:09 AM,0.0409,-0.0026,0.0747,-0.0213
30-Jan-25,5:36:14 AM,0.0409,-0.0026,0.0769,-0.0191
30-Jan-25,5:36:19 AM,0.0408,-0.0027,0.0757,-0.0203
30-Jan-25,5:36:24 AM,0.0409,-0.0026,0.0754,-0.0206
30-Jan-25,5:36:29 AM,0.0408,-0.0027,0.0748,-0.0212
30-Jan-25,5:36:34 AM,0.0408,-0.0027,0.0753,-0.0207
30-Jan-25,5:36:39 AM,0.0409,-0.0026,0.0755,-0.0205
30-Jan-25,5:36:44 AM,0.0409,-0.0026,0.0749,-0.0211
30-Jan-25,5:36:49 AM,0.0409,-0.0026,0.0758,-0.0202
30-Jan-25,5:36:54 AM,0.0409,-0.0026,0.0755,-0.0205
30-Jan-25,5:36:59 AM,0.0408,-0.0027,0.076,-0.02
30-Jan-25,5:37:04 AM,0.0409,-0.0026,0.0758,-0.0202
30-Jan-25,5:37:09 AM,0.0409,-0.0026,0.0758,-0.0202
30-Jan-25,5:37:14 AM,0.0409,-0.0026,0.0754,-0.0206
30-Jan-25,5:37:19 AM,0.0408,-0.0027,0.0759,-0.0201
30-Jan-25,5:37:24 AM,0.0408,-0.0027,0.0758,-0.0202
30-Jan-25,5:37:29 AM,0.0408,-0.0027,0.0755,-0.0205
30-Jan-25,5:37:34 AM,0.0408,-0.0027,0.0755,-0.0205
30-Jan-25,5:37:39 AM,0.0409,-0.0026,0.0761,-0.0199
30-Jan-25,5:37:44 AM,0.0409,-0.0026,0.0759,-0.0201
30-Jan-25,5:37:49 AM,0.0408,-0.0027,0.0762,-0.0198
30-Jan-25,5:37:54 AM,0.0408,-0.0027,0.0762,-0.0198
30-Jan-25,5:37:59 AM,0.0408,-0.0027,0.0759,-0.0201
30-Jan-25,5:38:04 AM,0.0409,-0.0026,0.0761,-0.0199
30-Jan-25,5:38:09 AM,0.0409,-0.0026,0.0764,-0.0196
30-Jan-25,5:38:14 AM,0.0408,-0.0027,0.0769,-0.0191
30-Jan-25,5:38:19 AM,0.0457,0.0022,0.0711,-0.0249
30-Jan-25,5:38:24 AM,0.041,-0.0025,0.0756,-0.0204
30-Jan-25,5:38:29 AM,0.0409,-0.0026,0.0763,-0.0197
30-Jan-25,5:38:34 AM,0.0408,-0.0027,0.0758,-0.0202
30-Jan-25,5:38:39 AM,0.0408,-0.0027,0.0761,-0.0199
30-Jan-25,5:38:44 AM,0.0407,-0.0028,0.0759,-0.0201
30-Jan-25,5:38:49 AM,0.0408,-0.0027,0.0757,-0.0203
30-Jan-25,5:38:54 AM,0.0409,-0.0026,0.0758,-0.0202
30-Jan-25,5:38:59 AM,0.0407,-0.0028,0.0759,-0.0201
30-Jan-25,5:39:04 AM,0.037,-0.0065,0.0592,-0.0368
30-Jan-25,5:39:09 AM,0.0367,-0.0068,0.039,-0.057
30-Jan-25,5:39:14 AM,0.0367,-0.0068,0.0391,-0.0569
30-Jan-25,5:39:19 AM,0.0366,-0.0069,0.0389,-0.0571
30-Jan-25,5:39:24 AM,0.0401,-0.0034,0.1109,0.0149
30-Jan-25,5:39:29 AM,0.0403,-0.0032,0.0594,-0.0366
30-Jan-25,5:39:34 AM,0.0412,-0.0023,0.0696,-0.0264
30-Jan-25,5:39:39 AM,0.0387,-0.0048,0.131,0.035
30-Jan-25,5:39:44 AM,0.0447,0.0012,0.0598,-0.0362
30-Jan-25,5:39:49 AM,0.0466,0.0031,0.0729,-0.0231
30-Jan-25,5:39:54 AM,0.0484,0.0049,0.0715,-0.0245
30-Jan-25,5:39:59 AM,0.0445,0.001,0.0744,-0.0216
30-Jan-25,5:40:04 AM,0.0417,-0.0018,0.0739,-0.0221
30-Jan-25,5:40:09 AM,0.047,0.0035,0.0734,-0.0226
30-Jan-25,5:40:14 AM,0.0431,-0.0004,0.083,-0.013
30-Jan-25,5:40:19 AM,0.0381,-0.0054,0.0818,-0.0142
30-Jan-25,5:40:24 AM,0.0401,-0.0034,0.0771,-0.0189
30-Jan-25,5:40:29 AM,0.0386,-0.0049,0.1026,0.0066
30-Jan-25,5:40:34 AM,0.0393,-0.0042,0.13,0.034
30-Jan-25,5:40:39 AM,0.0413,-0.0022,0.0814,-0.0146
30-Jan-25,5:40:44 AM,0.0547,0.0112,0.0521,-0.0439
30-Jan-25,5:40:49 AM,0.0718,0.0283,0.0727,-0.0233
30-Jan-25,5:40:54 AM,0.0423,-0.0012,0.0898,-0.0062
30-Jan-25,5:40:59 AM,0.0684,0.0249,0.0807,-0.0153
30-Jan-25,5:41:04 AM,0.0487,0.0052,0.079,-0.017
30-Jan-25,5:41:09 AM,0.0637,0.0202,0.0832,-0.0128
30-Jan-25,5:41:14 AM,0.068,0.0245,0.0806,-0.0154
30-Jan-25,5:41:19 AM,0.0719,0.0284,0.0796,-0.0164
30-Jan-25,5:41:24 AM,0.0792,0.0357,0.0734,-0.0226
30-Jan-25,5:41:29 AM,0.0748,0.0313,0.0785,-0.0175
30-Jan-25,5:41:34 AM,0.0621,0.0186,0.0906,-0.0054
30-Jan-25,5:41:39 AM,0.0679,0.0244,0.0803,-0.0157
30-Jan-25,5:41:44 AM,0.0685,0.025,0.0859,-0.0101
30-Jan-25,5:41:49 AM,0.0572,0.0137,0.0864,-0.0096
30-Jan-25,5:41:54 AM,0.0585,0.015,0.0882,-0.0078
30-Jan-25,5:41:59 AM,0.062,0.0185,0.0906,-0.0054
30-Jan-25,5:42:04 AM,0.0492,0.0057,0.0715,-0.0245
30-Jan-25,5:42:09 AM,0.0456,0.0021,0.0984,0.0024
30-Jan-25,5:42:14 AM,0.0437,0.0002,0.1018,0.0058
30-Jan-25,5:42:19 AM,0.044,0.0005,0.1007,0.0047
30-Jan-25,5:42:24 AM,0.0451,0.0016,0.1025,0.0065
30-Jan-25,5:42:29 AM,0.0438,0.0003,0.0985,0.0025
30-Jan-25,5:42:34 AM,0.0427,-0.0008,0.0958,-0.0002
30-Jan-25,5:42:39 AM,0.0433,-0.0002,0.0985,0.0025
30-Jan-25,5:42:44 AM,0.0446,0.0011,0.1006,0.0046
30-Jan-25,5:42:49 AM,0.044,0.0005,0.1011,0.0051
30-Jan-25,5:42:54 AM,0.044,0.0005,0.1013,0.0053
30-Jan-25,5:42:59 AM,0.0455,0.002,0.0906,-0.0054
30-Jan-25,5:43:04 AM,0.0442,0.0007,0.0996,0.0036
30-Jan-25,5:43:09 AM,0.0442,0.0007,0.1011,0.0051
30-Jan-25,5:43:14 AM,0.0443,0.0008,0.0989,0.0029
30-Jan-25,5:43:19 AM,0.0438,0.0003,0.1013,0.0053
30-Jan-25,5:43:25 AM,0.0438,0.0003,0.1007,0.0047
30-Jan-25,5:43:30 AM,0.0439,0.0004,0.1007,0.0047
30-Jan-25,5:43:35 AM,0.0438,0.0003,0.1005,0.0045
30-Jan-25,5:43:40 AM,0.044,0.0005,0.1006,0.0046
30-Jan-25,5:43:45 AM,0.044,0.0005,0.1009,0.0049
30-Jan-25,5:43:50 AM,0.044,0.0005,0.101,0.005
30-Jan-25,5:43:55 AM,0.044,0.0005,0.1006,0.0046
30-Jan-25,5:44:00 AM,0.0437,0.0002,0.1024,0.0064
30-Jan-25,5:44:05 AM,0.0435,0,0.0972,0.0012
30-Jan-25,5:44:10 AM,0.0436,0.0001,0.0945,-0.0015
30-Jan-25,5:44:15 AM,0.0435,0,0.093,-0.003
30-Jan-25,5:44:20 AM,0.0434,-0.0001,0.0928,-0.0032
30-Jan-25,5:44:25 AM,0.0435,0,0.0928,-0.0032
30-Jan-25,5:44:30 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:44:35 AM,0.0434,-0.0001,0.0927,-0.0033
30-Jan-25,5:44:40 AM,0.0435,0,0.0928,-0.0032
30-Jan-25,5:44:45 AM,0.0435,0,0.0926,-0.0034
30-Jan-25,5:44:50 AM,0.0434,-0.0001,0.0926,-0.0034
30-Jan-25,5:44:55 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:00 AM,0.0434,-0.0001,0.0927,-0.0033
30-Jan-25,5:45:05 AM,0.0435,0,0.0926,-0.0034
30-Jan-25,5:45:10 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:15 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:20 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:25 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:30 AM,0.0435,0,0.0927,-0.0033
30-Jan-25,5:45:35 AM,0.0435,0,0.0917,-0.0043
30-Jan-25,5:45:40 AM,0.0437,0.0002,0.0946,-0.0014
30-Jan-25,5:45:45 AM,0.0438,0.0003,0.0959,-0.0001
30-Jan-25,5:45:50 AM,0.0437,0.0002,0.0958,-0.0002
30-Jan-25,5:45:55 AM,0.0435,0,0.096,0
30-Jan-25,5:46:00 AM,0.0434,-0.0001,0.096,0
30-Jan-25,5:46:05 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:46:10 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:46:15 AM,0.0434,-0.0001,0.0964,0.0004
30-Jan-25,5:46:20 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:25 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:30 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:40 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:45 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:50 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:46:55 AM,0.0435,0,0.0965,0.0005
30-Jan-25,5:47:00 AM,0.0435,0,0.0965,0.0005
30-Jan-25,5:47:05 AM,0.0434,-0.0001,0.0964,0.0004
30-Jan-25,5:47:10 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:47:15 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:47:20 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:47:25 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:47:30 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:47:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:47:40 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:47:45 AM,0.0435,0,0.0965,0.0005
30-Jan-25,5:47:50 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:47:55 AM,0.0435,0,0.0965,0.0005
30-Jan-25,5:48:00 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:48:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:48:10 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:48:15 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:48:20 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:48:25 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:48:30 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:48:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:48:40 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:48:45 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:48:50 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:48:55 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:49:00 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:49:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:10 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:15 AM,0.0434,-0.0001,0.0964,0.0004
30-Jan-25,5:49:20 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:25 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:30 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:49:40 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:45 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:49:50 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:49:55 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:00 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:05 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:50:10 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:50:15 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:50:20 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:50:25 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:50:30 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:35 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:40 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:50:45 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:50 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:50:55 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:51:00 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:51:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:10 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:15 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:20 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:51:25 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:51:30 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:51:35 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:40 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:45 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:50 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:51:55 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:52:00 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:10 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:15 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:20 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:52:25 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:30 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:52:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:52:40 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:52:45 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:50 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:52:55 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:00 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:10 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:53:15 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:53:20 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:25 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:30 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:53:35 AM,0.0435,0,0.0964,0.0004
30-Jan-25,5:53:40 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:53:45 AM,0.0436,0.0001,0.0963,0.0003
30-Jan-25,5:53:50 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:53:55 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:54:00 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:54:05 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:54:10 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:54:15 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:54:20 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:54:25 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:54:30 AM,0.0434,-0.0001,0.0963,0.0003
30-Jan-25,5:54:35 AM,0.0436,0.0001,0.0962,0.0002
30-Jan-25,5:54:40 AM,0.0434,-0.0001,0.0962,0.0002
30-Jan-25,5:54:45 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:54:50 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:54:55 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:00 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:05 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:10 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:55:15 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:20 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:25 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:55:30 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:35 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:55:40 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:45 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:50 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:55:55 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:00 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:56:05 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:56:10 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:15 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:56:20 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:25 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:30 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:36 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:41 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:56:46 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:51 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:56:56 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:01 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:06 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:11 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:57:16 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:21 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:57:26 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:57:31 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:57:36 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:41 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:57:46 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:51 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:57:56 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:01 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:06 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:11 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:58:16 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:21 AM,0.0435,0,0.0963,0.0003
30-Jan-25,5:58:26 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:31 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:36 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:58:41 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:46 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:51 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:58:56 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:59:01 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:06 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:59:11 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:59:16 AM,0.0435,0,0.0962,0.0002
30-Jan-25,5:59:21 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:26 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:31 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:36 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:41 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:46 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:51 AM,0.0435,0,0.0961,0.0001
30-Jan-25,5:59:56 AM,0.0436,0.0001,0.0962,0.0002
30-Jan-25,6:00:01 AM,0.0436,0.0001,0.0963,0.0003
30-Jan-25,6:00:06 AM,0.0436,0.0001,0.0963,0.0003
30-Jan-25,6:00:11 AM,0.0436,0.0001,0.0962,0.0002
30-Jan-25,6:00:16 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:21 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:26 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:31 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:36 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:00:41 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:46 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:00:51 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:00:56 AM,0.0435,0,0.0963,0.0003
30-Jan-25,6:01:01 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:01:06 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:01:11 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:01:16 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:01:21 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:01:26 AM,0.0436,0.0001,0.0962,0.0002
30-Jan-25,6:01:31 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:01:36 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:01:41 AM,0.0435,0,0.0962,0.0002
30-Jan-25,6:01:46 AM,0.0435,0,0.0961,0.0001
30-Jan-25,6:01:51 AM,0.0435,0,0.0963,0.0003
30-Jan-25,6:01:56 AM,0.0435,0,0.0961,0.0001
